MATCH_EVENT_ID,TEAM_NAME,GAME_SEASON,DATE_OF_GAME,IS_KNOCKOUT_MATCH,HOME_OR_AWAY,LAT_LONG,LOCATION_X,LOCATION_Y,SHOT_DISTANCE,AREA_OF_SHOT,RANGE_OF_SHOT,SHOT_TYPE,SHOT_POWER,SHOT_BASICS,REMAINING_MINUTES,REMAINING_SECONDS,TOTAL_SECONDS_REMAINING,IS_GOAL
313.0,Manchester United,2006-07,2007-03-27,0,MANU vs. MEM,"42.982923, -71.446094",-13.0,76.0,27,Center(C),Unknown,shot - 20,3,Goal Line,4,44,284,0
321.0,Manchester United,2006-07,2007-03-27,0,MANU vs. MEM,"42.982923, -71.446094",102.0,196.0,42,Right Side Center(RC),16-24 ft.,shot - 3,3,Mid Range,2,52,172,0
362.0,Manchester United,2006-07,2007-03-27,0,MANU vs. MEM,"42.982923, -71.446094",149.0,210.0,45,Unknown,24+ ft.,shot - 24,4,Penalty Spot,11,46,706,0
371.0,Manchester United,2006-07,2007-03-27,0,MANU vs. MEM,"42.982923, -71.446094",144.0,99.0,37,Right Side(R),16-24 ft.,shot - 3,4,Unknown,9,56,596,0
379.0,Unknown,2006-07,2007-03-27,0,MANU vs. MEM,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,4,Goal Area,9,21,561,0
496.0,Manchester United,2006-07,2007-03-27,0,MANU vs. MEM,"42.982923, -71.446094",159.0,0.0,35,Right Side(R),8-16 ft.,shot - 28,4,Mid Range,0,1,1,0
45.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",15.0,166.0,36,Center(C),16-24 ft.,shot - 52,1,Mid Range,6,47,407,0
111.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-41.0,261.0,46,Center(C),24+ ft.,shot - 3,1,Penalty Spot,0,0,0,0
142.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",125.0,-34.0,32,Unknown,8-16 ft.,shot - 3,2,Mid Range,9,13,553,1
,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-39.0,38.0,25,Center(C),Less Than 8 ft.,shot - 52,2,Goal Line,5,20,320,1
207.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-66.0,194.0,40,Left Side Center(LC),16-24 ft.,shot - 3,2,Unknown,4,28,268,1
230.0,Manchester United,2006-07,2007-03-30,0,Unknown,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,2,36,156,0
243.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",107.0,146.0,38,Right Side Center(RC),16-24 ft.,shot - 3,2,Mid Range,1,35,95,0
286.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-41.0,230.0,43,Center(C),16-24 ft.,shot - 3,3,Mid Range,10,19,619,0
311.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",120.0,140.0,38,Right Side Center(RC),16-24 ft.,shot - 3,3,Mid Range,8,17,497,0
365.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-110.0,63.0,32,Left Side(L),8-16 ft.,shot - 3,3,Mid Range,1,17,77,0
454.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",181.0,35.0,38,Right Side(R),16-24 ft.,shot - 3,4,Mid Range,5,47,347,0
471.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",102.0,253.0,47,Right Side Center(RC),24+ ft.,shot - 47,4,Penalty Spot,4,7,247,1
474.0,Unknown,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-23.0,36.0,24,Center(C),Less Than 8 ft.,shot - 2,4,Goal Line,3,36,216,1
506.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",97.0,255.0,47,Right Side Center(RC),24+ ft.,shot - 3,4,Penalty Spot,0,32,32,0
532.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-186.0,184.0,46,Left Side Center(LC),24+ ft.,shot - 3,4,Penalty Spot,0,11,11,1
546.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",181.0,5.0,38,Right Side(R),16-24 ft.,shot - 16,5,Mid Range,4,11,251,0
568.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",-113.0,110.0,35,Left Side(L),8-16 ft.,shot - 3,5,Mid Range,1,26,86,1
580.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",204.0,35.0,40,Right Side(R),16-24 ft.,shot - 3,5,Mid Range,0,34,34,0
593.0,Manchester United,2006-07,2007-03-30,0,MANU vs. HOU,"42.982923, -71.446094",16.0,276.0,47,Center(C),24+ ft.,shot - 3,5,Penalty Spot,0,2,2,0
45.0,Manchester United,2006-07,2007-04-01,0,MANU vs. SAC,"42.982923, -71.446094",6.0,199.0,39,Center(C),16-24 ft.,shot - 25,1,Mid Range,7,44,464,0
199.0,Manchester United,2006-07,2007-04-01,0,MANU vs. SAC,"42.982923, -71.446094",-95.0,161.0,38,Left Side Center(LC),16-24 ft.,shot - 3,2,Mid Range,2,48,168,1
247.0,Manchester United,2006-07,2007-04-01,0,MANU vs. SAC,"42.982923, -71.446094",227.0,17.0,42,Right Side(R),24+ ft.,shot - 3,3,Right Corner,9,38,578,1
285.0,Manchester United,2006-07,2007-04-01,0,MANU vs. SAC,"42.982923, -71.446094",0.0,0.0,20,Center(C),Unknown,shot - 4,3,Goal Area,6,11,371,1
,Manchester United,2006-07,2007-04-01,0,MANU vs. SAC,"42.982923, -71.446094",-159.0,217.0,46,Left Side Center(LC),24+ ft.,shot - 54,3,Penalty Spot,1,32,92,0
331.0,Manchester United,2006-07,2007-04-01,0,MANU vs. SAC,"42.982923, -71.446094",171.0,-3.0,37,Right Side(R),16-24 ft.,shot - 3,3,Mid Range,0,35,35,0
11.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,1,Goal Area,10,50,650,0
19.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",-18.0,51.0,25,Center(C),Less Than 8 ft.,shot - 3,1,Goal Line,9,48,588,0
45.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",108.0,169.0,40,Right Side Center(RC),16-24 ft.,shot - 3,1,Mid Range,5,58,358,0
91.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",-61.0,148.0,36,Left Side Center(LC),16-24 ft.,shot - 6,1,Mid Range,1,27,87,1
200.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",171.0,79.0,38,Right Side(R),16-24 ft.,shot - 3,2,Mid Range,3,57,237,0
229.0,Unknown,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",228.0,71.0,43,Right Side(R),24+ ft.,shot - 8,2,Right Corner,1,1,61,0
278.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",36.0,95.0,30,Center(C),8-16 ft.,shot - 8,3,Goal Line,8,56,536,0
294.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",66.0,164.0,37,Right Side Center(RC),16-24 ft.,shot - 3,3,Mid Range,6,45,405,1
352.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",123.0,224.0,45,Right Side Center(RC),24+ ft.,shot - 25,3,Penalty Spot,0,52,52,0
413.0,Unknown,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",113.0,169.0,40,Right Side Center(RC),16-24 ft.,shot - 36,4,Mid Range,8,27,507,1
452.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",151.0,71.0,36,Right Side(R),16-24 ft.,shot - 3,4,Mid Range,4,2,242,0
474.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",102.0,179.0,40,Right Side Center(RC),16-24 ft.,shot - 3,4,Mid Range,1,56,116,1
483.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,4,Goal Area,1,24,84,0
489.0,Manchester United,2006-07,2007-04-03,0,MANU vs. DEN,"42.982923, -71.446094",110.0,229.0,45,Right Side Center(RC),24+ ft.,shot - 3,4,Penalty Spot,0,55,55,0
22.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 18,1,Goal Area,8,19,499,1
93.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",52.0,102.0,31,Unknown,8-16 ft.,shot - 3,1,Goal Line,1,6,66,0
149.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",-237.0,0.0,43,Left Side(L),24+ ft.,shot - 50,2,Left Corner,8,27,507,0
154.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",-84.0,28.0,28,Left Side(L),8-16 ft.,shot - 3,2,Mid Range,7,54,474,1
158.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",-85.0,84.0,31,Left Side(L),8-16 ft.,shot - 38,2,Mid Range,7,22,442,1
169.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,5,49,349,0
211.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",-3.0,66.0,26,Center(C),Less Than 8 ft.,shot - 15,2,Goal Line,2,17,137,1
245.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",-108.0,158.0,39,Left Side Center(LC),16-24 ft.,shot - 3,3,Mid Range,10,30,630,1
,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,4,40,280,1
344.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",-103.0,235.0,45,Unknown,24+ ft.,shot - 3,4,Penalty Spot,11,38,698,0
,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",13.0,61.0,26,Center(C),Less Than 8 ft.,shot - 3,4,Goal Line,11,24,684,0
381.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",47.0,61.0,27,Unknown,Less Than 8 ft.,shot - 3,4,Goal Line,6,51,411,0
390.0,Manchester United,2006-07,2007-04-04,0,MANU @ LAC,"34.189593, -118.471724",159.0,0.0,35,Right Side(R),8-16 ft.,shot - 3,4,Mid Range,6,23,383,0
15.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",38.0,215.0,41,Center(C),16-24 ft.,shot - 3,1,Mid Range,10,24,624,1
56.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",-182.0,82.0,39,Left Side(L),16-24 ft.,shot - 3,1,Mid Range,5,52,352,1
67.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",-31.0,58.0,26,Center(C),Unknown,shot - 44,1,Goal Line,5,12,312,1
76.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,4,33,273,1
99.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",118.0,20.0,31,Right Side(R),8-16 ft.,shot - 3,1,Mid Range,2,52,172,0
,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,3,59,239,1
349.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",-186.0,189.0,46,Left Side Center(LC),24+ ft.,shot - 1,3,Penalty Spot,6,33,393,0
422.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",-163.0,212.0,46,Left Side Center(LC),24+ ft.,shot - 3,3,Penalty Spot,0,0,0,0
531.0,Manchester United,2006-07,2007-04-06,0,MANU @ SEA,"47.633181, -122.308343",108.0,127.0,36,Right Side Center(RC),16-24 ft.,shot - 46,4,Mid Range,1,3,63,0
25.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",36.0,58.0,26,Center(C),Less Than 8 ft.,shot - 52,1,Goal Line,8,54,534,1
101.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",126.0,135.0,38,Right Side Center(RC),16-24 ft.,shot - 53,1,Mid Range,1,32,92,1
242.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",-148.0,224.0,46,Left Side Center(LC),24+ ft.,shot - 3,2,Unknown,0,37,37,0
281.0,Manchester United,2006-07,2007-04-08,0,Unknown,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,9,28,568,1
305.0,Manchester United,2006-07,2007-04-08,0,Unknown,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 55,3,Goal Area,6,45,405,1
316.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",-71.0,122.0,34,Left Side(L),8-16 ft.,shot - 3,3,Goal Line,5,33,333,1
318.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",80.0,84.0,31,Right Side(R),8-16 ft.,shot - 3,3,Goal Line,4,53,293,0
363.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",16.0,406.0,60,Mid Ground(MG),Back Court Shot,shot - 2,3,Penalty Spot,0,0,0,0
,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",-15.0,194.0,39,Center(C),16-24 ft.,shot - 3,4,Mid Range,9,27,567,0
395.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",43.0,99.0,30,Unknown,8-16 ft.,shot - 15,4,Goal Line,9,14,554,0
419.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",-16.0,206.0,40,Center(C),16-24 ft.,shot - 3,4,Mid Range,6,47,407,1
521.0,Manchester United,2006-07,2007-04-08,0,MANU vs. PHX,"42.982923, -71.446094",-138.0,210.0,45,Left Side Center(LC),24+ ft.,shot - 42,4,Penalty Spot,0,4,4,1
108.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,1,41,101,0
119.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",204.0,130.0,44,Right Side Center(RC),24+ ft.,shot - 23,1,Penalty Spot,1,33,93,1
121.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,0,57,57,1
139.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",-97.0,135.0,36,Left Side Center(LC),16-24 ft.,shot - 31,2,Mid Range,11,32,692,1
142.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",-191.0,114.0,42,Left Side(L),16-24 ft.,shot - 19,2,Mid Range,10,56,656,0
158.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",148.0,127.0,39,Right Side Center(RC),16-24 ft.,shot - 3,2,Mid Range,9,21,561,0
162.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",117.0,125.0,37,Right Side Center(RC),16-24 ft.,shot - 3,2,Mid Range,8,47,527,0
195.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,6,30,390,0
350.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",110.0,155.0,39,Right Side Center(RC),16-24 ft.,shot - 2,3,Mid Range,4,46,286,1
423.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",103.0,137.0,37,Right Side Center(RC),16-24 ft.,shot - 29,4,Mid Range,11,46,706,0
456.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",177.0,145.0,42,Right Side Center(RC),16-24 ft.,shot - 18,4,Mid Range,7,45,465,0
458.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,7,36,456,0
499.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",154.0,140.0,40,Right Side Center(RC),16-24 ft.,shot - 3,4,Mid Range,3,16,196,0
570.0,Manchester United,2006-07,2007-04-09,0,MANU @ DEN,"39.739968, -104.954013",-212.0,169.0,47,Left Side Center(LC),24+ ft.,shot - 44,4,Penalty Spot,0,2,2,0
26.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 1,1,Goal Area,9,17,557,1
,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 1,1,Goal Area,7,27,447,1
48.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-146.0,12.0,34,Left Side(L),8-16 ft.,shot - 3,1,Mid Range,5,46,346,0
95.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-77.0,145.0,36,Left Side Center(LC),Unknown,shot - 3,1,Mid Range,0,37,37,1
115.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",85.0,158.0,37,Right Side Center(RC),16-24 ft.,shot - 3,2,Mid Range,11,13,673,0
182.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-115.0,164.0,40,Left Side Center(LC),16-24 ft.,shot - 3,2,Mid Range,5,45,345,0
194.0,Manchester United,2006-07,2007-04-12,0,Unknown,"42.982923, -71.446094",-172.0,-9.0,37,Left Side(L),16-24 ft.,shot - 3,2,Mid Range,4,32,272,1
197.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,3,58,238,0
,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-71.0,99.0,32,Left Side(L),8-16 ft.,shot - 15,2,Goal Line,0,55,55,1
235.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-169.0,0.0,36,Left Side(L),16-24 ft.,shot - 3,2,Mid Range,0,28,28,1
277.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-169.0,3.0,36,Left Side(L),16-24 ft.,shot - 3,3,Mid Range,9,2,542,0
366.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",166.0,-8.0,36,Right Side(R),16-24 ft.,shot - 3,3,Mid Range,1,1,61,0
380.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",-209.0,91.0,42,Left Side(L),16-24 ft.,shot - 39,4,Mid Range,11,18,678,1
388.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",136.0,215.0,45,Right Side Center(RC),Unknown,shot - 42,4,Penalty Spot,10,18,618,0
479.0,Manchester United,2006-07,2007-04-12,0,MANU vs. LAC,"42.982923, -71.446094",176.0,20.0,37,Right Side(R),16-24 ft.,shot - 3,4,Mid Range,2,11,131,0
44.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,1,Goal Area,7,36,456,0
119.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",-97.0,156.0,38,Left Side Center(LC),16-24 ft.,shot - 9,2,Mid Range,11,15,675,0
176.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",20.0,117.0,31,Center(C),8-16 ft.,shot - 20,2,Goal Line,3,48,228,0
203.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 46,2,Goal Area,0,45,45,0
204.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,0,43,43,1
287.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",13.0,171.0,37,Center(C),16-24 ft.,shot - 15,3,Mid Range,5,40,340,0
412.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",138.0,91.0,36,Right Side(R),16-24 ft.,shot - 3,4,Mid Range,4,36,276,0
463.0,Manchester United,2006-07,2007-04-13,0,MANU @ PHX,"33.552026, -112.071667",-145.0,104.0,37,Left Side(L),16-24 ft.,shot - 13,4,Mid Range,0,5,5,0
4.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",118.0,173.0,40,Right Side Center(RC),16-24 ft.,shot - 3,1,Mid Range,11,12,672,1
21.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-153.0,219.0,46,Left Side Center(LC),24+ ft.,shot - 3,1,Penalty Spot,9,24,564,0
79.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-5.0,181.0,38,Center(C),16-24 ft.,shot - 18,1,Mid Range,3,35,215,0
103.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,1,Goal Area,1,6,66,1
210.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",107.0,91.0,34,Right Side(R),8-16 ft.,shot - 3,2,Mid Range,2,33,153,1
212.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-84.0,15.0,28,Left Side(L),8-16 ft.,shot - 3,2,Mid Range,1,58,118,1
287.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,3,Goal Area,6,38,398,1
335.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-138.0,148.0,40,Left Side Center(LC),16-24 ft.,shot - 44,3,Mid Range,0,59,59,1
338.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-18.0,33.0,23,Center(C),Less Than 8 ft.,shot - 3,3,Goal Area,0,37,37,1
395.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-136.0,133.0,39,Unknown,16-24 ft.,shot - 43,4,Mid Range,6,34,394,0
408.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",-128.0,232.0,46,Left Side Center(LC),24+ ft.,shot - 36,4,Penalty Spot,5,16,316,1
417.0,Manchester United,2006-07,2007-04-15,0,MANU vs. SEA,"42.982923, -71.446094",110.0,0.0,31,Right Side(R),8-16 ft.,shot - 38,4,Mid Range,3,54,234,1
48.0,Manchester United,2006-07,2007-04-18,0,MANU @ SAC,"38.567296, -121.456638",-3.0,179.0,37,Center(C),16-24 ft.,shot - 3,1,Mid Range,6,7,367,1
247.0,Manchester United,2006-07,2007-04-18,0,MANU @ SAC,"38.567296, -121.456638",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 46,3,Goal Area,9,7,547,1
4.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",54.0,209.0,41,Center(C),Unknown,shot - 42,1,Mid Range,11,29,689,0
55.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",-49.0,30.0,25,Center(C),Less Than 8 ft.,shot - 3,1,Goal Line,5,32,332,0
120.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",135.0,173.0,41,Right Side Center(RC),16-24 ft.,shot - 3,1,Mid Range,0,37,37,1
125.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 53,1,Goal Area,0,3,3,1
132.0,Manchester United,2007-08,2007-10-30,0,Unknown,"42.982923, -71.446094",146.0,71.0,36,Right Side(R),16-24 ft.,shot - 44,2,Mid Range,11,29,689,0
144.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,10,4,604,0
220.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,2,Goal Area,2,52,172,0
250.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 4,2,Goal Area,0,2,2,0
263.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",-66.0,169.0,38,Left Side Center(LC),16-24 ft.,shot - 3,3,Mid Range,10,53,653,0
294.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",0.0,0.0,20,Unknown,Less Than 8 ft.,shot - 4,3,Goal Area,7,59,479,0
301.0,Unknown,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",79.0,125.0,34,Right Side(R),8-16 ft.,shot - 7,3,Goal Line,6,57,417,0
358.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",-153.0,122.0,39,Left Side Center(LC),Unknown,shot - 38,3,Mid Range,1,41,101,1
363.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",-118.0,169.0,40,Left Side Center(LC),16-24 ft.,shot - 3,3,Mid Range,1,2,62,0
422.0,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",-21.0,20.0,22,Center(C),Less Than 8 ft.,shot - 4,4,Goal Area,9,0,540,0
,Manchester United,2007-08,2007-10-30,0,MANU vs. HOU,"42.982923, -71.446094",34.0,151.0,35,Center(C),8-16 ft.,shot - 3,4,Mid Range,7,19,439,1
13.0,Manchester United,2007-08,2007-11-02,0,MANU @ PHX,"33.552026, -112.071667",-79.0,196.0,41,Left Side Center(LC),16-24 ft.,shot - 3,1,Mid Range,10,13,613,0
20.0,Manchester United,2007-08,2007-11-02,0,MANU @ PHX,"33.552026, -112.071667",0.0,0.0,20,Center(C),Less Than 8 ft.,shot - 39,1,Goal Area,9,25,565,0
